cobol_program,cobol_section,cobol_paragraph,cobol_line_start,cobol_line_end,gherkin_feature,gherkin_scenario,rule_id,policy_id,policy_section,policy_page_line,effective_date,transmittal_id,test_case_id,normalization_ids,status,notes
ESCAL117,,,00827,00835,gherkin_rules/escal117.feature,Apply low volume multiplier for adults,CAL117-012,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2011-01-01,,TC-AUTO-0474,,policy-mapped,
ESCAL117,,,00246,00246,gherkin_rules/escal117.feature,Compute adjusted base wage amount,CAL117-014,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0475,,internal,
ESCAL117,,,00313,00313,gherkin_rules/escal117.feature,Apply training add-on or per-diem logic,CAL117-015,CLM104C08-REV12979,§50.8 Training Add-On Payment,P32:L1112-1121,2011-01-01,,TC-AUTO-0476,,policy-mapped,
ESCAL117,,,00883,00883,gherkin_rules/escal117.feature,Calculate outlier payment,CAL117-021,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2011-01-01,,TC-AUTO-0477,,policy-mapped,
ESCAL117,,,00387,00387,gherkin_rules/escal117.feature,Compute low-volume recovery payment,CAL117-023,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2011-01-01,,TC-AUTO-0478,,policy-mapped,
ESCAL117,,,00469,00469,gherkin_rules/escal117.feature,Assign return code based on adjustment combinations,CAL117-022,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0479,,internal,
ESDRV212,,,095700,097200,gherkin_rules/esdrv212_wage.feature,Locate MSA wage adjusted rate or return RTC 60,DRV-WAGE-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0480,,policy-mapped,
ESDRV212,,,097700,099000,gherkin_rules/esdrv212_wage.feature,Select effective MSA wage rate for claim date,DRV-WAGE-002,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0481,,policy-mapped,
ESDRV212,,,099500,099900,gherkin_rules/esdrv212_wage.feature,Use special wage index when special payment indicator is set,DRV-WAGE-003,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0482,,policy-mapped,
ESDRV212,,,100100,101500,gherkin_rules/esdrv212_wage.feature,Locate composite CBSA wage index or return RTC 60/61,DRV-WAGE-004,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0483,,policy-mapped,
ESDRV212,,,102600,103900,gherkin_rules/esdrv212_wage.feature,Select effective composite CBSA wage index for claim date,DRV-WAGE-005,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0484,,policy-mapped,
ESDRV212,,,104500,104900,gherkin_rules/esdrv212_wage.feature,Use special wage index for bundled CBSA lookup,DRV-WAGE-006,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-AUTO-0485,,policy-mapped,
ESDRV212,,,105100,106100,gherkin_rules/esdrv212_wage.feature,Apply children's hospital wage index override,DRV-WAGE-007,Internal/No policy citation found,,,2021-01-01,,TC-EX-003,,policy-gap,Addendum A wage index file contains county CBSA data only; no children's hospital provider override list found.
ESDRV212,,,106300,109100,gherkin_rules/esdrv212_wage.feature,Locate bundled CBSA wage index or return RTC 60/61,DRV-WAGE-008,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-EX-001,,policy-mapped,
ESDRV212,,,109300,111300,gherkin_rules/esdrv212_wage.feature,Cap supplemental wage index decrease to 5%,DRV-WAGE-009,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-EX-004,,policy-mapped,
ESDRV212,,,112200,114600,gherkin_rules/esdrv212_wage.feature,Enforce bundled CBSA year match,DRV-WAGE-010,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2021-01-01,,TC-EX-002,,policy-mapped,
ESCHI151,,,000700,001900,gherkin_rules/eschi151.feature,Use children's hospital provider override values,REF-CHILD-001,CLM104C08-REV10640,§20.2 Pediatric Payment Model (under 18),P16:L602-606,,,TC-AUTO-0486,,policy-mapped,
ESBUN210,,,000100,001300,gherkin_rules/esbun210.feature,Use bundled CBSA date table for effective dating,REF-BUN-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0487,,policy-mapped,
ESBUN210,,,001400,004000,gherkin_rules/esbun210.feature,Use bundled CBSA mapping entries for lookup,REF-BUN-002,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0488,,policy-mapped,
ESCOM151,,,000100,001100,gherkin_rules/escom151.feature,Use composite CBSA date table for effective dating,REF-COM-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0489,,policy-mapped,
ESCOM151,,,001200,004000,gherkin_rules/escom151.feature,Use composite CBSA mapping entries for lookup,REF-COM-002,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0490,,policy-mapped,
ESWRT151,,,000100,001000,gherkin_rules/eswrt151.feature,Use MSA date table for effective dating,REF-MSA-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0491,,policy-mapped,
ESWRT151,,,001100,004000,gherkin_rules/eswrt151.feature,Use MSA mapping entries for lookup,REF-MSA-002,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0492,,policy-mapped,
BASERATE,,,000100,000900,gherkin_rules/baserate.feature,Use base rate records for payment initialization,REF-BASE-001,Internal/No policy citation found,,,,,TC-AUTO-0493,,internal,
BUNDCBSA,,,000100,000900,gherkin_rules/bundcbsa.feature,Use bundled CBSA wage index records,REF-BUNDCBSA-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0494,,policy-mapped,
BILLCPY,,,002700,010800,gherkin_rules/billcpy.feature,Use bill input fields for pricing rules,REF-BILL-001,Internal/No policy citation found,,,,,TC-AUTO-0495,,internal,
WAGECPY,,,000500,001400,gherkin_rules/wagecpy.feature,Use MSA wage adjusted rate fields,REF-WAGECPY-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0496,,policy-mapped,
WAGECPY,,,002000,004300,gherkin_rules/wagecpy.feature,Use CBSA wage index records,REF-WAGECPY-002,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0497,,policy-mapped,
RTCCPY,,,000900,004400,gherkin_rules/rtccpy.feature,Interpret calculation return codes,REF-RTC-001,Internal/No policy citation found,,,,,TC-AUTO-0498,,internal,
RTCCPY,,,004500,008300,gherkin_rules/rtccpy.feature,Interpret validation error return codes,REF-RTC-002,Internal/No policy citation found,,,,,TC-AUTO-0499,,internal,
BASECBSA,,,000100,000900,gherkin_rules/basecbsa.feature,Use composite CBSA wage index records,REF-BASECBSA-001,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,,,TC-AUTO-0500,,policy-mapped,
DSCNTRL,,,003000,007400,gherkin_rules/dscntrl.feature,Use dialog system error codes to branch runtime behavior,REF-DS-001,Internal/No policy citation found,,,,,TC-AUTO-0501,,internal,
ESCAL056,,,00222,00224,gherkin_rules/escal056.feature,Reject claims with invalid special payment indicator,CAL056-001B,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0502,,internal,
ESCAL056,,,00228,00230,gherkin_rules/escal056.feature,Reject claims with invalid date of birth,CAL056-001N,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0503,,internal,
ESCAL056,,,00234,00236,gherkin_rules/escal056.feature,Reject claims with invalid weight,CAL056-001E,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0504,,internal,
ESCAL056,,,00240,00242,gherkin_rules/escal056.feature,Reject claims with invalid height,CAL056-001F,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0505,,internal,
ESCAL056,,,00246,00251,gherkin_rules/escal056.feature,Reject claims with invalid revenue code,CAL056-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2005-04-01,,TC-AUTO-0506,,policy-mapped,
ESCAL056,,,00255,00257,gherkin_rules/escal056.feature,Reject claims with invalid condition codes,CAL056-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2005-04-01,,TC-AUTO-0507,,policy-mapped,
ESCAL056,,,00261,00263,gherkin_rules/escal056.feature,Reject claims with height over 300,CAL056-001G,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0508,,internal,
ESCAL056,,,00267,00269,gherkin_rules/escal056.feature,Reject claims with weight over 500,CAL056-001H,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0509,,internal,
ESCAL056,,,00282,00286,gherkin_rules/escal056.feature,Compute patient age for factor selection,CAL056-008,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0510,,internal,
ESCAL056,,,00292,00309,gherkin_rules/escal056.feature,Apply age adjustment factor by age band,CAL056-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2005-04-01,,TC-AUTO-0511,,policy-mapped,
ESCAL056,,,00324,00335,gherkin_rules/escal056.feature,Compute BSA adjustment factor,CAL056-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2005-04-01,,TC-AUTO-0512,,policy-mapped,
ESCAL056,,,00327,00335,gherkin_rules/escal056.feature,Compute BMI adjustment factor,CAL056-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2005-04-01,,TC-AUTO-0513,,policy-mapped,
ESCAL056,,,00358,00377,gherkin_rules/escal056.feature,Apply condition code add-ons and per-diem adjustments,CAL056-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2005-04-01,,TC-AUTO-0514,,policy-mapped,
ESCAL056,,,00381,00381,gherkin_rules/escal056.feature,Set final payment amount,CAL056-016B,Internal/No policy citation found,,,2005-04-01,,TC-AUTO-0515,,internal,
ESCAL062,,,00241,00243,gherkin_rules/escal062.feature,Reject claims with invalid special payment indicator,CAL062-001B,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0516,,internal,
ESCAL062,,,00247,00249,gherkin_rules/escal062.feature,Reject claims with invalid date of birth,CAL062-001N,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0517,,internal,
ESCAL062,,,00253,00255,gherkin_rules/escal062.feature,Reject claims with invalid weight,CAL062-001E,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0518,,internal,
ESCAL062,,,00259,00261,gherkin_rules/escal062.feature,Reject claims with invalid height,CAL062-001F,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0519,,internal,
ESCAL062,,,00265,00270,gherkin_rules/escal062.feature,Reject claims with invalid revenue code,CAL062-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2006-01-01,,TC-AUTO-0520,,policy-mapped,
ESCAL062,,,00274,00276,gherkin_rules/escal062.feature,Reject claims with invalid condition codes,CAL062-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2006-01-01,,TC-AUTO-0521,,policy-mapped,
ESCAL062,,,00280,00282,gherkin_rules/escal062.feature,Reject claims with height over 300,CAL062-001G,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0522,,internal,
ESCAL062,,,00286,00288,gherkin_rules/escal062.feature,Reject claims with weight over 500,CAL062-001H,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0523,,internal,
ESCAL062,,,00301,00305,gherkin_rules/escal062.feature,Compute patient age for factor selection,CAL062-008,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0524,,internal,
ESCAL062,,,00311,00328,gherkin_rules/escal062.feature,Apply age adjustment factor by age band,CAL062-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2006-01-01,,TC-AUTO-0525,,policy-mapped,
ESCAL062,,,00341,00352,gherkin_rules/escal062.feature,Compute BSA adjustment factor,CAL062-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2006-01-01,,TC-AUTO-0526,,policy-mapped,
ESCAL062,,,00344,00352,gherkin_rules/escal062.feature,Compute BMI adjustment factor,CAL062-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2006-01-01,,TC-AUTO-0527,,policy-mapped,
ESCAL062,,,00372,00372,gherkin_rules/escal062.feature,Compute wage-adjusted payment amount,CAL062-016,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2006-01-01,,TC-AUTO-0528,,policy-mapped,
ESCAL062,,,00386,00405,gherkin_rules/escal062.feature,Apply condition code add-ons and per-diem adjustments,CAL062-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2006-01-01,,TC-AUTO-0529,,policy-mapped,
ESCAL062,,,00409,00409,gherkin_rules/escal062.feature,Set final payment amount,CAL062-016B,Internal/No policy citation found,,,2006-01-01,,TC-AUTO-0530,,internal,
ESCAL070,,,00233,00235,gherkin_rules/escal070.feature,Reject claims with invalid special payment indicator,CAL070-001B,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0531,,internal,
ESCAL070,,,00239,00241,gherkin_rules/escal070.feature,Reject claims with invalid date of birth,CAL070-001N,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0532,,internal,
ESCAL070,,,00245,00247,gherkin_rules/escal070.feature,Reject claims with invalid weight,CAL070-001E,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0533,,internal,
ESCAL070,,,00251,00253,gherkin_rules/escal070.feature,Reject claims with invalid height,CAL070-001F,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0534,,internal,
ESCAL070,,,00257,00262,gherkin_rules/escal070.feature,Reject claims with invalid revenue code,CAL070-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-01-01,,TC-AUTO-0535,,policy-mapped,
ESCAL070,,,00266,00268,gherkin_rules/escal070.feature,Reject claims with invalid condition codes,CAL070-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-01-01,,TC-AUTO-0536,,policy-mapped,
ESCAL070,,,00272,00274,gherkin_rules/escal070.feature,Reject claims with height over 300,CAL070-001G,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0537,,internal,
ESCAL070,,,00278,00280,gherkin_rules/escal070.feature,Reject claims with weight over 500,CAL070-001H,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0538,,internal,
ESCAL070,,,00293,00297,gherkin_rules/escal070.feature,Compute patient age for factor selection,CAL070-008,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0539,,internal,
ESCAL070,,,00303,00320,gherkin_rules/escal070.feature,Apply age adjustment factor by age band,CAL070-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2007-01-01,,TC-AUTO-0540,,policy-mapped,
ESCAL070,,,00333,00344,gherkin_rules/escal070.feature,Compute BSA adjustment factor,CAL070-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2007-01-01,,TC-AUTO-0541,,policy-mapped,
ESCAL070,,,00336,00344,gherkin_rules/escal070.feature,Compute BMI adjustment factor,CAL070-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2007-01-01,,TC-AUTO-0542,,policy-mapped,
ESCAL070,,,00364,00364,gherkin_rules/escal070.feature,Compute wage-adjusted payment amount,CAL070-016,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2007-01-01,,TC-AUTO-0543,,policy-mapped,
ESCAL070,,,00378,00397,gherkin_rules/escal070.feature,Apply condition code add-ons and per-diem adjustments,CAL070-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-01-01,,TC-AUTO-0544,,policy-mapped,
ESCAL070,,,00401,00401,gherkin_rules/escal070.feature,Set final payment amount,CAL070-016B,Internal/No policy citation found,,,2007-01-01,,TC-AUTO-0545,,internal,
ESCAL071,,,00248,00250,gherkin_rules/escal071.feature,Reject claims with invalid special payment indicator,CAL071-001B,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0546,,internal,
ESCAL071,,,00254,00256,gherkin_rules/escal071.feature,Reject claims with invalid date of birth,CAL071-001N,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0547,,internal,
ESCAL071,,,00260,00262,gherkin_rules/escal071.feature,Reject claims with invalid weight,CAL071-001E,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0548,,internal,
ESCAL071,,,00266,00268,gherkin_rules/escal071.feature,Reject claims with invalid height,CAL071-001F,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0549,,internal,
ESCAL071,,,00272,00277,gherkin_rules/escal071.feature,Reject claims with invalid revenue code,CAL071-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-04-01,,TC-AUTO-0550,,policy-mapped,
ESCAL071,,,00281,00283,gherkin_rules/escal071.feature,Reject claims with invalid condition codes,CAL071-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-04-01,,TC-AUTO-0551,,policy-mapped,
ESCAL071,,,00287,00289,gherkin_rules/escal071.feature,Reject claims with height over 300,CAL071-001G,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0552,,internal,
ESCAL071,,,00293,00295,gherkin_rules/escal071.feature,Reject claims with weight over 500,CAL071-001H,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0553,,internal,
ESCAL071,,,00308,00312,gherkin_rules/escal071.feature,Compute patient age for factor selection,CAL071-008,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0554,,internal,
ESCAL071,,,00318,00335,gherkin_rules/escal071.feature,Apply age adjustment factor by age band,CAL071-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2007-04-01,,TC-AUTO-0555,,policy-mapped,
ESCAL071,,,00348,00359,gherkin_rules/escal071.feature,Compute BSA adjustment factor,CAL071-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2007-04-01,,TC-AUTO-0556,,policy-mapped,
ESCAL071,,,00351,00359,gherkin_rules/escal071.feature,Compute BMI adjustment factor,CAL071-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2007-04-01,,TC-AUTO-0557,,policy-mapped,
ESCAL071,,,00379,00379,gherkin_rules/escal071.feature,Compute wage-adjusted payment amount,CAL071-016,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2007-04-01,,TC-AUTO-0558,,policy-mapped,
ESCAL071,,,00393,00412,gherkin_rules/escal071.feature,Apply condition code add-ons and per-diem adjustments,CAL071-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2007-04-01,,TC-AUTO-0559,,policy-mapped,
ESCAL071,,,00416,00416,gherkin_rules/escal071.feature,Set final payment amount,CAL071-016B,Internal/No policy citation found,,,2007-04-01,,TC-AUTO-0560,,internal,
ESCAL080,,,00297,00299,gherkin_rules/escal080.feature,Reject claims with invalid special payment indicator,CAL080-001B,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0561,,internal,
ESCAL080,,,00303,00305,gherkin_rules/escal080.feature,Reject claims with invalid date of birth,CAL080-001N,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0562,,internal,
ESCAL080,,,00309,00311,gherkin_rules/escal080.feature,Reject claims with invalid weight,CAL080-001E,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0563,,internal,
ESCAL080,,,00315,00317,gherkin_rules/escal080.feature,Reject claims with invalid height,CAL080-001F,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0564,,internal,
ESCAL080,,,00321,00326,gherkin_rules/escal080.feature,Reject claims with invalid revenue code,CAL080-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2008-01-01,,TC-AUTO-0565,,policy-mapped,
ESCAL080,,,00330,00332,gherkin_rules/escal080.feature,Reject claims with invalid condition codes,CAL080-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2008-01-01,,TC-AUTO-0566,,policy-mapped,
ESCAL080,,,00336,00338,gherkin_rules/escal080.feature,Reject claims with height over 300,CAL080-001G,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0567,,internal,
ESCAL080,,,00342,00344,gherkin_rules/escal080.feature,Reject claims with weight over 500,CAL080-001H,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0568,,internal,
ESCAL080,,,00357,00361,gherkin_rules/escal080.feature,Compute patient age for factor selection,CAL080-008,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0569,,internal,
ESCAL080,,,00367,00384,gherkin_rules/escal080.feature,Apply age adjustment factor by age band,CAL080-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2008-01-01,,TC-AUTO-0570,,policy-mapped,
ESCAL080,,,00397,00408,gherkin_rules/escal080.feature,Compute BSA adjustment factor,CAL080-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2008-01-01,,TC-AUTO-0571,,policy-mapped,
ESCAL080,,,00400,00408,gherkin_rules/escal080.feature,Compute BMI adjustment factor,CAL080-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2008-01-01,,TC-AUTO-0572,,policy-mapped,
ESCAL080,,,00428,00428,gherkin_rules/escal080.feature,Compute wage-adjusted payment amount,CAL080-016,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2008-01-01,,TC-AUTO-0573,,policy-mapped,
ESCAL080,,,00442,00461,gherkin_rules/escal080.feature,Apply condition code add-ons and per-diem adjustments,CAL080-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2008-01-01,,TC-AUTO-0574,,policy-mapped,
ESCAL080,,,00465,00465,gherkin_rules/escal080.feature,Set final payment amount,CAL080-016B,Internal/No policy citation found,,,2008-01-01,,TC-AUTO-0575,,internal,
ESCAL091,,,00304,00306,gherkin_rules/escal091.feature,Reject claims with invalid special payment indicator,CAL091-001B,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0576,,internal,
ESCAL091,,,00310,00312,gherkin_rules/escal091.feature,Reject claims with invalid date of birth,CAL091-001N,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0577,,internal,
ESCAL091,,,00316,00318,gherkin_rules/escal091.feature,Reject claims with invalid weight,CAL091-001E,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0578,,internal,
ESCAL091,,,00322,00324,gherkin_rules/escal091.feature,Reject claims with invalid height,CAL091-001F,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0579,,internal,
ESCAL091,,,00328,00333,gherkin_rules/escal091.feature,Reject claims with invalid revenue code,CAL091-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2009-01-01,,TC-AUTO-0580,,policy-mapped,
ESCAL091,,,00337,00339,gherkin_rules/escal091.feature,Reject claims with invalid condition codes,CAL091-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2009-01-01,,TC-AUTO-0581,,policy-mapped,
ESCAL091,,,00343,00345,gherkin_rules/escal091.feature,Reject claims with height over 300,CAL091-001G,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0582,,internal,
ESCAL091,,,00349,00351,gherkin_rules/escal091.feature,Reject claims with weight over 500,CAL091-001H,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0583,,internal,
ESCAL091,,,00364,00368,gherkin_rules/escal091.feature,Compute patient age for factor selection,CAL091-008,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0584,,internal,
ESCAL091,,,00374,00391,gherkin_rules/escal091.feature,Apply age adjustment factor by age band,CAL091-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2009-01-01,,TC-AUTO-0585,,policy-mapped,
ESCAL091,,,00404,00415,gherkin_rules/escal091.feature,Compute BSA adjustment factor,CAL091-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2009-01-01,,TC-AUTO-0586,,policy-mapped,
ESCAL091,,,00407,00415,gherkin_rules/escal091.feature,Compute BMI adjustment factor,CAL091-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2009-01-01,,TC-AUTO-0587,,policy-mapped,
ESCAL091,,,00433,00433,gherkin_rules/escal091.feature,Compute wage-adjusted payment amount,CAL091-016,FR-2020-24485,Wage index applied to labor-related share (52.3%),P31:L6474-6483,2009-01-01,,TC-AUTO-0588,,policy-mapped,
ESCAL091,,,00447,00466,gherkin_rules/escal091.feature,Apply condition code add-ons and per-diem adjustments,CAL091-015,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2009-01-01,,TC-AUTO-0589,,policy-mapped,
ESCAL091,,,00470,00470,gherkin_rules/escal091.feature,Set final payment amount,CAL091-016B,Internal/No policy citation found,,,2009-01-01,,TC-AUTO-0590,,internal,
ESCAL100,,,00314,00316,gherkin_rules/escal100.feature,Reject claims with invalid special payment indicator,CAL100-001B,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0591,,internal,
ESCAL100,,,00320,00322,gherkin_rules/escal100.feature,Reject claims with invalid date of birth,CAL100-001N,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0592,,internal,
ESCAL100,,,00326,00328,gherkin_rules/escal100.feature,Reject claims with invalid weight,CAL100-001E,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0593,,internal,
ESCAL100,,,00332,00334,gherkin_rules/escal100.feature,Reject claims with invalid height,CAL100-001F,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0594,,internal,
ESCAL100,,,00338,00343,gherkin_rules/escal100.feature,Reject claims with invalid revenue code,CAL100-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2010-01-01,,TC-AUTO-0595,,policy-mapped,
ESCAL100,,,00347,00349,gherkin_rules/escal100.feature,Reject claims with invalid condition codes,CAL100-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2010-01-01,,TC-AUTO-0596,,policy-mapped,
ESCAL100,,,00353,00355,gherkin_rules/escal100.feature,Reject claims with height over 300,CAL100-001G,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0597,,internal,
ESCAL100,,,00359,00361,gherkin_rules/escal100.feature,Reject claims with weight over 500,CAL100-001H,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0598,,internal,
ESCAL100,,,00374,00378,gherkin_rules/escal100.feature,Compute patient age for factor selection,CAL100-008,Internal/No policy citation found,,,2010-01-01,,TC-AUTO-0599,,internal,
ESCAL100,,,00384,00401,gherkin_rules/escal100.feature,Apply age adjustment factor by age band,CAL100-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2010-01-01,,TC-AUTO-0600,,policy-mapped,
